site_id,date,tmax
ningxia_irrigation,2024-10-29,290.357177734375
ningxia_irrigation,2024-10-30,289.8494873046875
ningxia_irrigation,2024-10-31,290.18572998046875
ningxia_irrigation,2024-11-01,290.192626953125
ningxia_irrigation,2024-11-02,289.8705749511719
ningxia_irrigation,2024-11-03,286.7739562988281
ningxia_irrigation,2024-11-04,285.9444274902344
ningxia_irrigation,2024-11-05,285.7493896484375
ningxia_irrigation,2024-11-06,287.28350830078125
ningxia_irrigation,2024-11-07,288.8144836425781
ningxia_irrigation,2024-11-08,289.10791015625
ningxia_irrigation,2024-11-09,288.17034912109375
ningxia_irrigation,2024-11-10,288.13818359375
ningxia_irrigation,2024-11-11,286.8428955078125
ningxia_irrigation,2024-11-12,284.3879089355469
ningxia_irrigation,2024-11-13,282.4734191894531
ningxia_irrigation,2024-11-14,282.1806640625
ningxia_irrigation,2024-11-15,282.1875915527344
ningxia_irrigation,2024-11-16,281.65057373046875
ningxia_irrigation,2024-11-17,280.20184326171875
ningxia_irrigation,2024-11-18,277.34576416015625
ningxia_irrigation,2024-11-19,281.16278076171875
ningxia_irrigation,2024-11-20,281.93487548828125
ningxia_irrigation,2024-11-21,280.8378601074219
ningxia_irrigation,2024-11-22,281.6490478515625
ningxia_irrigation,2024-11-23,281.4508056640625
ningxia_irrigation,2024-11-24,276.8623046875
ningxia_irrigation,2024-11-25,271.7043762207031
ningxia_irrigation,2024-11-26,273.6358642578125
ningxia_irrigation,2024-11-27,277.41326904296875
ningxia_irrigation,2024-11-28,278.5339050292969
ningxia_irrigation,2024-11-29,280.3970031738281
ningxia_irrigation,2024-11-30,281.0285949707031
ningxia_irrigation,2024-12-01,281.1332092285156
ningxia_irrigation,2024-12-02,275.0597839355469
ningxia_irrigation,2024-12-03,277.6458435058594
ningxia_irrigation,2024-12-04,277.1734924316406
ningxia_irrigation,2024-12-05,276.3109436035156
ningxia_irrigation,2024-12-06,276.0503234863281
ningxia_irrigation,2024-12-07,271.7684631347656
ningxia_irrigation,2024-12-08,272.3382568359375
ningxia_irrigation,2024-12-09,273.32818603515625
ningxia_irrigation,2024-12-10,271.4691162109375
ningxia_irrigation,2024-12-11,271.94439697265625
ningxia_irrigation,2024-12-12,270.7947692871094
ningxia_irrigation,2024-12-13,270.06524658203125
ningxia_irrigation,2024-12-14,271.42034912109375
ningxia_irrigation,2024-12-15,273.88543701171875
ningxia_irrigation,2024-12-16,274.8558044433594
ningxia_irrigation,2024-12-17,273.2568054199219
ningxia_irrigation,2024-12-18,272.28961181640625
ningxia_irrigation,2024-12-19,273.76800537109375
ningxia_irrigation,2024-12-20,269.9805908203125
ningxia_irrigation,2024-12-21,267.4046630859375
ningxia_irrigation,2024-12-22,271.27655029296875
ningxia_irrigation,2024-12-23,272.9893798828125
ningxia_irrigation,2024-12-24,273.9761047363281
ningxia_irrigation,2024-12-25,274.0281066894531
ningxia_irrigation,2024-12-26,271.9662170410156
ningxia_irrigation,2024-12-27,268.3124084472656
ningxia_irrigation,2024-12-28,273.444580078125
ningxia_irrigation,2024-12-29,274.5907897949219
ningxia_irrigation,2024-12-30,275.5444641113281
ningxia_irrigation,2024-12-31,278.3026428222656
