policy,site_id,year,preference,total_yield_t_ha,total_irrigation_mm,action_modified_rate,undiscounted_return,discounted_return,wheat_yield,wheat_irr,maize_yield,maize_irr,spring_maize_yield,spring_maize_irr,seed
ppo_direct_wq,shaanxi_guanzhong,2021,water_vs_cost,16.82676246016595,10.0,0.1111111111111111,0.0970696167858848,0.0400309463524459,5.292447107507418,10.0,11.53431535265853,0.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2022,balanced,13.551909780805682,70.0,0.1009174311926605,0.2796450834913978,0.1039981080947481,4.929908637207731,45.0,8.62200114359795,25.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2022,yield_max,16.04704902466301,425.0,0.7155963302752294,0.5816522352533339,0.2427578642919765,4.9298633072696285,100.0,11.117185717393385,325.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2022,water_min,12.316851843131936,20.0,0.0091743119266055,0.0435854385725252,0.0111375745991262,4.929920927807669,0.0,7.3869309153242675,20.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2022,cost_min,12.285626622793218,40.0,0.091743119266055,-0.0135821845428864,-0.036926641925717,4.929874431087245,20.0,7.355752191705974,20.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2022,risk_min,14.677867690453876,450.0,0.8165137614678899,-0.1278795543901983,-0.1115983400330106,4.9298633072696285,175.0,9.748004383184249,275.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2022,yield_vs_water,12.155943566091484,75.0,0.110091743119266,0.317387308863579,0.1164913148041809,4.929908637207731,50.0,7.226034928883751,25.0,,,0.0
ppo_direct_wq,shaanxi_guanzhong,2022,water_vs_cost,12.256162393805884,30.0,0.0091743119266055,0.0101078372239125,-0.0167651043169417,4.929900738458895,10.0,7.326261655346988,20.0,,,0.0
ppo_direct_wq,ningxia_irrigation,2018,balanced,10.448358363726785,290.0,0.2954545454545454,-0.1390164801877486,-0.1729054122081845,,,,,10.448358363726785,290.0,0.0
ppo_direct_wq,ningxia_irrigation,2018,yield_max,12.513638597345295,450.0,0.75,0.2337879530839082,0.1477726179549826,,,,,12.513638597345295,450.0,0.0
