site_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,wind_speed_10m_mean
hebei_central,2016-10-08,21.5,7.8,0.0,3.63,17.63,9.9,44,7.4
hebei_central,2016-10-09,16.7,8.9,0.0,1.87,7.85,12.0,54,6.9
hebei_central,2016-10-10,23.2,7.6,0.0,3.31,16.82,13.8,63,7.8
hebei_central,2016-10-11,22.0,9.5,0.0,3.03,16.39,11.8,65,7.1
hebei_central,2016-10-12,20.5,10.7,0.0,1.89,10.78,6.9,75,4.8
hebei_central,2016-10-13,26.0,9.9,0.0,3.49,15.82,15.2,63,6.9
hebei_central,2016-10-14,23.6,12.0,0.0,3.61,15.97,16.3,57,10.6
hebei_central,2016-10-15,15.6,14.2,5.7,0.56,1.51,8.0,83,4.2
hebei_central,2016-10-16,23.8,11.4,0.0,2.65,14.23,12.3,78,5.5
hebei_central,2016-10-17,22.8,9.1,0.0,2.63,14.84,10.2,73,6.6
hebei_central,2016-10-18,23.3,10.0,0.0,2.59,14.07,10.6,73,5.8
hebei_central,2016-10-19,25.0,10.3,0.0,2.7,14.84,10.3,77,5.4
hebei_central,2016-10-20,16.8,10.5,17.9,0.48,2.47,18.5,94,10.9
hebei_central,2016-10-21,12.2,10.1,6.0,0.65,2.56,13.6,85,7.5
hebei_central,2016-10-22,11.6,9.9,2.4,0.58,1.76,14.4,84,7.4
hebei_central,2016-10-23,13.6,7.6,4.5,1.66,11.2,6.7,69,3.9
hebei_central,2016-10-24,14.0,5.1,1.0,1.24,7.49,7.1,73,4.1
hebei_central,2016-10-25,20.1,4.5,0.0,2.02,11.95,10.3,80,7.0
hebei_central,2016-10-26,15.4,9.9,0.7,1.29,6.06,16.4,80,9.4
hebei_central,2016-10-27,10.8,9.6,14.2,0.42,1.56,9.7,89,7.2
hebei_central,2016-10-28,14.5,7.2,0.0,1.75,10.23,8.4,67,5.8
hebei_central,2016-10-29,13.9,3.7,0.0,2.32,13.37,14.0,56,9.5
hebei_central,2016-10-30,16.8,2.3,0.7,2.27,13.3,18.5,67,8.5
hebei_central,2016-10-31,7.4,0.2,0.0,2.38,12.12,15.1,34,9.6
hebei_central,2016-11-01,8.7,-0.9,0.0,1.56,11.7,11.8,56,6.0
hebei_central,2016-11-02,15.6,-1.3,0.0,1.89,13.22,10.9,73,5.1
hebei_central,2016-11-03,19.8,1.8,0.0,2.08,13.0,9.8,71,6.0
hebei_central,2016-11-04,20.8,3.1,0.0,2.05,12.68,9.0,77,5.6
hebei_central,2016-11-05,19.1,4.4,0.0,2.26,12.53,19.4,73,9.3
hebei_central,2016-11-06,9.5,6.4,4.3,1.05,5.15,10.7,68,6.0
hebei_central,2016-11-07,12.7,4.8,1.5,1.12,7.17,9.7,77,4.9
hebei_central,2016-11-08,11.4,2.8,0.0,1.75,10.65,12.1,59,7.2
hebei_central,2016-11-09,11.6,0.6,0.0,1.49,8.72,15.9,69,8.3
hebei_central,2016-11-10,13.7,2.0,0.0,2.48,12.18,27.6,52,12.1
hebei_central,2016-11-11,15.6,-0.1,0.0,1.87,11.83,9.8,61,6.6
hebei_central,2016-11-12,13.2,1.7,0.0,1.51,11.41,8.7,76,5.5
hebei_central,2016-11-13,15.4,1.0,0.0,1.54,11.44,9.8,84,4.8
hebei_central,2016-11-14,13.8,2.9,0.0,1.47,9.99,9.5,78,6.3
hebei_central,2016-11-15,11.4,0.8,0.0,1.52,11.21,9.0,62,4.7
hebei_central,2016-11-16,13.6,0.6,0.0,1.53,10.73,8.7,72,4.9
hebei_central,2016-11-17,11.4,1.3,0.0,1.2,9.17,7.2,81,5.2
hebei_central,2016-11-18,12.5,3.3,0.0,1.04,7.8,8.7,88,4.3
hebei_central,2016-11-19,15.6,5.9,0.0,1.33,9.0,9.2,83,4.6
hebei_central,2016-11-20,7.9,4.9,2.8,0.43,2.42,15.5,92,7.3
hebei_central,2016-11-21,4.0,-0.8,4.6,0.46,1.84,16.7,76,11.8
hebei_central,2016-11-22,1.0,-4.9,0.0,1.12,10.21,8.0,44,4.5
hebei_central,2016-11-23,3.9,-6.0,0.0,1.21,10.79,10.5,54,5.0
hebei_central,2016-11-24,5.6,-6.7,0.0,1.28,10.8,10.5,55,5.8
hebei_central,2016-11-25,6.9,-4.5,0.0,1.13,9.66,10.4,65,5.0
hebei_central,2016-11-26,11.2,0.9,0.0,2.27,10.5,20.2,40,11.9
hebei_central,2016-11-27,10.2,-3.1,0.0,1.57,10.31,10.9,56,7.6
hebei_central,2016-11-28,9.3,-2.9,0.0,1.23,10.03,7.9,60,4.9
hebei_central,2016-11-29,6.6,-0.9,0.0,0.75,5.91,4.8,73,3.6
hebei_central,2016-11-30,13.1,-3.6,0.0,1.8,9.91,16.8,60,8.7
hebei_central,2016-12-01,10.1,-3.8,0.0,1.36,9.96,10.5,62,5.9
hebei_central,2016-12-02,11.5,-4.0,0.0,1.22,9.82,8.9,73,4.8
hebei_central,2016-12-03,13.3,-2.1,0.0,1.18,8.88,8.2,77,4.8
hebei_central,2016-12-04,11.9,-2.5,0.0,1.1,8.18,10.5,75,5.9
hebei_central,2016-12-05,8.5,-2.8,0.1,1.01,7.24,13.6,72,9.3
hebei_central,2016-12-06,11.3,-4.2,0.0,1.37,9.7,10.5,59,6.7
hebei_central,2016-12-07,11.2,-3.0,0.0,1.38,9.65,11.6,63,6.6
hebei_central,2016-12-08,12.6,-2.6,0.0,1.56,9.61,11.5,55,7.0
hebei_central,2016-12-09,3.5,-1.8,0.0,0.86,5.63,8.3,49,4.8
hebei_central,2016-12-10,4.9,-3.8,0.0,0.93,9.32,5.7,64,3.4
hebei_central,2016-12-11,5.2,-4.5,0.0,0.78,7.28,8.4,80,4.3
hebei_central,2016-12-12,6.8,-1.5,0.0,0.75,6.75,9.7,85,4.5
hebei_central,2016-12-13,3.8,-1.1,0.6,0.72,5.84,10.7,72,7.1
hebei_central,2016-12-14,2.7,-4.3,0.0,0.89,8.67,8.9,68,5.3
hebei_central,2016-12-15,6.4,-5.2,0.0,1.06,9.36,9.2,67,5.8
hebei_central,2016-12-16,9.2,-5.3,0.0,1.21,9.62,10.8,63,6.6
hebei_central,2016-12-17,6.9,-4.9,0.0,0.99,9.03,6.7,69,4.9
hebei_central,2016-12-18,7.0,-5.2,0.0,0.96,9.12,5.6,76,3.7
hebei_central,2016-12-19,7.8,-5.4,0.0,1.01,9.27,5.8,76,3.0
hebei_central,2016-12-20,6.4,-4.4,0.6,0.77,6.59,5.8,81,2.7
hebei_central,2016-12-21,5.3,-0.4,2.2,0.5,4.55,6.5,92,3.2
hebei_central,2016-12-22,8.5,-4.2,0.2,1.28,9.49,10.5,63,7.4
hebei_central,2016-12-23,3.1,-5.0,0.0,0.98,9.32,9.8,62,6.2
hebei_central,2016-12-24,3.2,-4.2,0.0,0.73,7.21,6.8,68,3.8
hebei_central,2016-12-25,3.3,-3.3,0.2,0.54,4.72,7.2,82,4.1
hebei_central,2016-12-26,2.7,-4.1,1.0,0.54,4.22,8.5,84,6.0
hebei_central,2016-12-27,3.4,-5.5,0.0,1.13,9.71,9.7,59,6.7
hebei_central,2016-12-28,3.3,-6.5,0.0,0.94,9.7,7.9,63,3.9
hebei_central,2016-12-29,4.0,-7.1,0.0,1.11,9.93,11.6,56,6.3
hebei_central,2016-12-30,3.0,-6.0,0.0,0.88,9.23,8.4,63,2.7
hebei_central,2016-12-31,6.9,-6.3,0.0,0.99,9.64,9.4,76,4.2
hebei_central,2017-01-01,6.8,-5.6,0.0,0.95,8.42,8.2,68,4.5
hebei_central,2017-01-02,8.8,-5.4,0.0,1.31,9.74,12.4,57,7.7
hebei_central,2017-01-03,12.8,-5.4,0.0,1.54,9.84,10.5,49,6.5
hebei_central,2017-01-04,7.3,-5.2,0.0,1.0,8.49,8.7,69,5.4
hebei_central,2017-01-05,1.8,-2.1,1.1,0.36,1.91,10.4,87,7.2
hebei_central,2017-01-06,6.6,-0.5,0.0,0.85,7.8,7.9,84,4.1
hebei_central,2017-01-07,3.9,-0.9,1.1,0.43,3.3,9.6,92,5.9
hebei_central,2017-01-08,7.2,-3.8,0.0,1.09,10.0,8.7,80,6.1
hebei_central,2017-01-09,3.7,-4.6,0.0,1.22,10.2,11.3,58,8.3
hebei_central,2017-01-10,4.1,-4.3,0.0,1.34,10.02,12.2,53,9.0
hebei_central,2017-01-11,8.9,-4.8,0.0,1.29,10.54,10.4,58,5.3
hebei_central,2017-01-12,7.2,-3.4,0.0,1.64,10.66,12.4,46,9.1
hebei_central,2017-01-13,5.1,-4.9,0.0,1.33,10.76,11.5,51,7.1
hebei_central,2017-01-14,3.7,-6.2,0.0,1.2,10.63,11.6,57,6.1
hebei_central,2017-01-15,1.9,-6.2,0.0,0.99,9.97,6.9,56,4.1
hebei_central,2017-01-16,3.3,-5.8,0.0,1.09,10.81,10.2,64,7.1
hebei_central,2017-01-17,3.3,-7.1,0.0,1.02,11.1,8.9,73,5.5
hebei_central,2017-01-18,1.5,-6.3,0.0,0.56,4.63,8.0,71,4.9
hebei_central,2017-01-19,2.3,-6.2,0.0,2.02,11.75,36.1,38,18.2
hebei_central,2017-01-20,2.4,-7.7,0.0,1.65,11.93,15.4,24,8.1
hebei_central,2017-01-21,4.4,-7.3,0.0,1.77,12.01,13.5,26,8.3
hebei_central,2017-01-22,2.4,-7.2,0.0,1.48,11.94,11.4,28,6.4
hebei_central,2017-01-23,2.7,-7.0,0.0,1.32,11.87,8.2,38,5.6
hebei_central,2017-01-24,4.0,-6.6,0.0,1.43,11.79,9.7,39,6.3
hebei_central,2017-01-25,5.7,-7.5,0.0,1.34,11.99,9.5,53,5.5
hebei_central,2017-01-26,13.9,-6.6,0.0,2.23,11.13,18.0,43,9.6
hebei_central,2017-01-27,6.3,-4.1,0.0,1.79,11.15,18.3,40,10.5
hebei_central,2017-01-28,5.6,-3.6,0.0,1.22,9.62,10.5,52,5.2
hebei_central,2017-01-29,3.0,-6.3,0.0,1.39,9.73,17.5,46,8.8
hebei_central,2017-01-30,1.0,-7.8,0.0,1.69,12.99,13.0,23,7.9
hebei_central,2017-01-31,4.9,-5.7,0.0,1.57,11.99,9.5,34,5.7
hebei_central,2017-02-01,3.7,-6.0,0.0,1.6,13.19,10.9,40,6.9
hebei_central,2017-02-02,7.6,-6.6,0.0,1.62,12.55,10.0,34,4.7
hebei_central,2017-02-03,7.6,-3.9,0.0,1.46,12.98,9.3,55,4.1
hebei_central,2017-02-04,8.0,-3.7,0.0,1.41,13.06,7.7,77,4.3
hebei_central,2017-02-05,10.7,-4.0,0.0,1.84,13.37,11.5,55,7.1
hebei_central,2017-02-06,4.9,-4.0,0.0,1.35,11.48,10.4,59,6.8
hebei_central,2017-02-07,5.4,-2.0,0.0,1.32,11.54,8.7,58,4.4
hebei_central,2017-02-08,5.7,-2.4,0.0,1.8,12.62,14.4,47,8.9
hebei_central,2017-02-09,4.0,-6.9,0.0,1.86,14.54,12.4,31,7.3
hebei_central,2017-02-10,5.9,-6.7,0.0,1.98,14.71,11.8,34,7.6
hebei_central,2017-02-11,9.4,-4.9,0.0,2.23,14.66,12.0,37,8.2
hebei_central,2017-02-12,10.7,-3.5,0.0,2.22,14.86,11.5,42,7.3
hebei_central,2017-02-13,12.0,-1.1,0.0,2.25,14.8,10.4,46,7.8
hebei_central,2017-02-14,10.4,-3.7,0.0,1.55,12.47,9.4,70,5.1
hebei_central,2017-02-15,14.7,-2.0,0.0,2.05,14.62,17.6,73,8.7
hebei_central,2017-02-16,12.4,0.8,0.0,2.02,11.0,20.6,62,10.5
hebei_central,2017-02-17,6.9,-1.5,0.0,1.85,13.68,13.7,54,9.0
hebei_central,2017-02-18,12.5,-3.8,0.0,2.25,15.55,19.0,57,9.4
hebei_central,2017-02-19,13.8,-0.9,0.0,2.18,13.96,13.4,59,8.8
hebei_central,2017-02-20,6.1,-2.5,0.0,2.33,15.0,13.5,28,8.1
hebei_central,2017-02-21,0.8,-4.1,1.7,0.74,3.84,8.9,56,5.0
hebei_central,2017-02-22,10.7,-6.5,0.0,2.06,12.32,14.0,57,8.0
hebei_central,2017-02-23,7.4,-4.0,0.0,2.43,16.95,13.0,37,8.9
hebei_central,2017-02-24,12.5,-3.7,0.0,2.8,16.74,14.8,36,8.7
hebei_central,2017-02-25,13.2,-0.6,0.0,2.96,16.82,12.5,35,8.7
hebei_central,2017-02-26,13.5,0.1,0.0,2.94,16.53,11.5,39,8.8
hebei_central,2017-02-27,17.2,2.4,0.0,3.62,17.07,20.7,35,11.7
hebei_central,2017-02-28,14.7,3.1,0.0,2.93,14.45,13.1,37,9.1
hebei_central,2017-03-01,9.1,-0.7,0.0,3.56,17.84,31.0,26,18.3
hebei_central,2017-03-02,15.2,-2.9,0.0,3.61,17.86,21.6,31,12.4
hebei_central,2017-03-03,17.5,1.3,0.0,3.62,17.94,13.6,37,10.3
hebei_central,2017-03-04,14.4,0.0,0.0,2.6,17.7,9.9,57,7.1
hebei_central,2017-03-05,10.9,1.3,0.0,2.56,18.05,10.7,46,6.8
hebei_central,2017-03-06,16.0,0.0,0.0,3.99,17.38,23.2,26,14.1
hebei_central,2017-03-07,9.5,-3.0,0.0,2.82,18.91,13.6,30,7.8
hebei_central,2017-03-08,13.2,-2.0,0.0,3.29,19.13,15.7,27,9.4
hebei_central,2017-03-09,16.1,2.0,0.0,3.73,19.3,15.5,23,8.7
hebei_central,2017-03-10,18.4,1.9,0.0,3.73,19.2,12.0,31,7.8
hebei_central,2017-03-11,18.0,4.4,0.0,2.6,8.8,13.6,39,8.4
hebei_central,2017-03-12,13.4,2.9,0.0,3.74,19.54,14.1,25,10.1
hebei_central,2017-03-13,12.9,0.1,0.0,2.98,18.22,10.2,26,5.8
hebei_central,2017-03-14,16.3,-0.1,0.0,3.64,20.0,12.7,28,6.9
hebei_central,2017-03-15,16.3,-0.4,0.0,3.53,17.72,14.5,32,8.3
hebei_central,2017-03-16,17.4,5.1,0.0,3.94,18.31,16.3,37,11.3
hebei_central,2017-03-17,18.3,2.8,0.0,3.03,16.76,13.7,51,7.3
hebei_central,2017-03-18,18.6,4.0,0.0,3.31,18.5,10.5,54,7.3
hebei_central,2017-03-19,18.7,3.8,0.0,3.47,17.14,17.1,51,8.6
hebei_central,2017-03-20,15.2,5.7,0.2,2.92,12.64,11.8,45,9.1
hebei_central,2017-03-21,14.9,4.3,0.0,3.01,19.3,15.8,51,6.6
hebei_central,2017-03-22,12.5,4.3,1.5,1.7,10.24,19.6,71,9.7
hebei_central,2017-03-23,13.3,3.0,1.8,2.16,11.6,17.8,70,8.8
hebei_central,2017-03-24,12.6,2.9,2.5,2.12,15.13,11.9,77,5.7
hebei_central,2017-03-25,15.0,-0.1,0.0,3.49,17.91,17.5,47,12.1
hebei_central,2017-03-26,16.2,5.0,0.0,4.0,19.57,21.9,33,13.6
hebei_central,2017-03-27,15.9,1.4,0.0,3.61,20.09,11.0,39,7.5
hebei_central,2017-03-28,16.7,5.0,2.4,3.14,19.24,11.5,56,7.0
hebei_central,2017-03-29,21.2,3.8,0.0,4.11,21.27,18.8,56,9.7
hebei_central,2017-03-30,18.9,7.0,2.6,2.96,14.87,20.9,60,8.3
hebei_central,2017-03-31,16.3,2.9,0.2,3.37,21.55,11.0,62,6.6
hebei_central,2017-04-01,22.5,7.7,0.0,5.47,22.72,18.9,32,13.7
hebei_central,2017-04-02,22.9,6.9,0.0,4.67,22.19,14.3,38,8.9
hebei_central,2017-04-03,24.6,8.2,0.0,4.84,21.82,22.3,48,10.4
hebei_central,2017-04-04,17.5,11.0,7.3,1.14,4.64,17.1,78,7.8
hebei_central,2017-04-05,20.2,10.1,0.4,2.93,17.02,11.9,77,5.8
hebei_central,2017-04-06,23.5,6.5,0.0,3.95,22.35,10.9,72,7.1
hebei_central,2017-04-07,22.0,10.1,0.0,2.98,15.81,15.8,74,7.1
hebei_central,2017-04-08,15.3,7.6,15.0,0.76,3.25,22.9,85,9.4
hebei_central,2017-04-09,15.5,6.0,0.0,2.22,11.8,10.2,65,6.0
hebei_central,2017-04-10,17.3,6.3,0.0,2.86,14.58,13.3,59,8.0
hebei_central,2017-04-11,20.5,6.3,0.0,4.76,23.53,19.7,46,10.4
hebei_central,2017-04-12,24.8,6.0,0.0,5.11,23.82,15.7,41,9.2
hebei_central,2017-04-13,19.4,8.8,0.3,3.59,14.88,23.3,54,12.3
hebei_central,2017-04-14,26.5,13.2,0.0,4.98,19.46,18.0,39,10.8
hebei_central,2017-04-15,28.1,12.8,0.0,5.34,19.84,14.8,33,9.2
hebei_central,2017-04-16,26.7,17.6,0.0,5.14,13.41,24.5,41,15.3
hebei_central,2017-04-17,28.5,15.1,0.0,6.62,20.09,21.7,28,15.6
hebei_central,2017-04-18,23.3,10.3,0.0,5.42,24.61,13.8,32,9.1
hebei_central,2017-04-19,18.7,9.5,0.1,2.08,6.65,12.5,58,7.9
hebei_central,2017-04-20,24.2,10.7,0.4,6.23,22.4,21.6,27,15.1
hebei_central,2017-04-21,21.2,11.1,0.2,5.64,24.76,21.4,35,13.3
hebei_central,2017-04-22,26.7,11.3,0.0,7.29,25.6,23.6,25,16.6
hebei_central,2017-04-23,24.8,12.0,0.0,5.72,24.52,15.8,37,11.0
hebei_central,2017-04-24,25.0,12.9,0.0,5.33,24.21,12.6,39,7.9
hebei_central,2017-04-25,18.8,9.0,0.0,4.67,18.35,23.4,21,9.5
hebei_central,2017-04-26,22.1,7.8,0.0,5.38,25.55,13.0,29,8.7
hebei_central,2017-04-27,25.6,10.3,0.0,6.63,26.39,21.3,24,12.6
hebei_central,2017-04-28,30.5,15.5,0.0,8.17,25.91,20.1,18,15.1
hebei_central,2017-04-29,33.1,16.8,0.0,7.55,25.81,21.4,23,11.6
hebei_central,2017-04-30,29.1,14.9,0.0,7.16,23.37,18.1,25,13.5
hebei_central,2017-05-01,26.6,12.2,0.0,5.2,23.03,12.3,39,8.4
hebei_central,2017-05-02,28.9,13.3,0.0,5.86,23.52,19.9,45,10.5
hebei_central,2017-05-03,24.0,15.6,1.2,3.14,10.2,18.5,62,11.3
hebei_central,2017-05-04,25.7,11.5,0.0,5.69,26.58,16.2,48,8.8
hebei_central,2017-05-05,21.9,12.1,0.0,7.12,25.74,39.5,25,19.2
hebei_central,2017-05-06,29.9,16.3,0.0,8.21,27.02,25.3,21,16.1
hebei_central,2017-05-07,28.9,15.0,0.0,6.14,21.83,16.2,29,10.1
hebei_central,2017-05-08,30.4,17.7,0.6,6.24,20.04,25.4,32,11.9
hebei_central,2017-05-09,28.8,13.3,0.0,6.35,26.15,23.4,46,13.9
hebei_central,2017-05-10,31.4,16.0,0.3,6.41,24.9,16.3,40,9.2
hebei_central,2017-05-11,33.9,20.0,0.0,8.59,24.57,22.9,20,15.2
hebei_central,2017-05-12,32.2,13.1,0.0,7.71,26.49,25.4,29,14.7
hebei_central,2017-05-13,27.6,16.4,0.0,6.66,27.33,15.8,26,9.2
hebei_central,2017-05-14,28.5,14.5,0.0,5.98,24.56,12.6,36,9.0
hebei_central,2017-05-15,28.3,16.2,0.0,6.29,25.87,14.2,38,9.8
hebei_central,2017-05-16,31.4,16.5,0.0,7.01,26.39,20.0,36,10.8
hebei_central,2017-05-17,31.4,15.0,0.0,5.89,26.87,11.3,50,6.9
hebei_central,2017-05-18,34.4,17.6,0.0,6.49,26.51,15.9,54,8.9
hebei_central,2017-05-19,35.2,18.8,0.0,8.06,25.4,23.0,34,13.9
hebei_central,2017-05-20,33.3,16.9,0.0,6.39,25.59,13.9,46,8.4
hebei_central,2017-05-21,32.8,17.6,0.0,6.48,25.97,16.6,49,9.0
hebei_central,2017-05-22,25.4,15.6,14.4,2.73,12.13,22.9,77,11.2
hebei_central,2017-05-23,26.9,13.9,0.1,5.92,28.29,13.1,52,8.8
hebei_central,2017-05-24,31.9,17.1,0.0,7.87,28.33,19.5,28,12.4
hebei_central,2017-05-25,29.9,18.7,0.0,7.41,27.73,22.1,35,12.2
hebei_central,2017-05-26,32.4,14.5,0.0,6.31,27.42,16.9,55,8.7
hebei_central,2017-05-27,35.4,20.2,0.0,7.3,27.44,20.9,46,10.7
hebei_central,2017-05-28,34.8,19.7,0.0,6.79,26.49,13.8,48,9.5
hebei_central,2017-05-29,30.0,20.3,0.0,6.11,22.04,17.7,48,12.6
hebei_central,2017-05-30,29.4,17.1,0.5,4.97,22.95,10.5,57,6.1
hebei_central,2017-05-31,34.1,17.0,0.0,6.63,26.77,18.1,56,9.8
hebei_central,2017-06-01,31.1,19.7,0.0,6.51,27.58,14.7,53,10.5
hebei_central,2017-06-02,30.3,18.5,0.0,6.23,25.38,24.2,52,11.3
hebei_central,2017-06-03,26.6,17.3,0.0,5.39,24.73,11.0,43,6.8
hebei_central,2017-06-04,30.0,14.9,0.0,5.75,23.09,15.3,45,8.2
hebei_central,2017-06-05,24.7,18.2,0.9,2.38,7.26,13.5,57,6.2
hebei_central,2017-06-06,22.4,15.2,0.6,2.94,14.2,8.9,63,5.6
hebei_central,2017-06-07,30.8,12.5,0.0,6.46,28.24,18.1,52,8.1
hebei_central,2017-06-08,34.2,16.8,0.0,7.49,27.81,18.5,39,10.8
hebei_central,2017-06-09,36.4,19.3,0.0,7.05,24.43,15.2,38,9.3
hebei_central,2017-06-10,31.4,21.4,0.0,7.86,26.79,21.4,30,13.8
hebei_central,2017-06-11,32.1,16.7,0.0,5.97,24.53,11.7,36,6.6
hebei_central,2017-06-12,32.2,20.8,0.6,5.83,24.44,20.4,54,8.9
hebei_central,2017-06-13,24.5,18.7,5.3,2.77,12.08,13.2,70,7.5
hebei_central,2017-06-14,31.9,17.6,0.0,6.08,27.86,13.2,57,6.6
hebei_central,2017-06-15,34.7,18.9,0.0,6.87,28.75,13.2,49,7.9
hebei_central,2017-06-16,35.0,18.4,0.0,7.52,28.69,19.5,47,10.0
hebei_central,2017-06-17,36.1,20.5,0.0,8.29,25.65,23.8,38,13.7
hebei_central,2017-06-18,35.0,22.6,0.0,6.96,21.63,19.6,40,12.3
hebei_central,2017-06-19,34.6,23.3,2.1,6.17,24.78,13.6,49,7.7
hebei_central,2017-06-20,34.9,22.9,0.0,7.05,27.52,16.0,45,9.7
hebei_central,2017-06-21,34.9,21.3,3.9,5.99,23.87,18.1,56,8.4
hebei_central,2017-06-22,24.9,20.3,33.1,2.02,9.08,12.2,85,5.9
hebei_central,2017-06-23,25.6,20.2,7.2,2.65,12.94,11.9,84,5.8
hebei_central,2017-06-24,26.7,18.3,0.2,3.67,17.4,10.5,73,7.1
hebei_central,2017-06-25,31.2,17.2,0.0,5.63,27.57,8.4,70,4.9
hebei_central,2017-06-26,32.0,19.4,0.0,5.91,28.23,9.0,63,4.9
hebei_central,2017-06-27,34.4,20.5,0.0,6.72,28.03,14.5,56,8.2
hebei_central,2017-06-28,35.5,20.8,0.0,6.6,26.13,19.1,58,9.1
hebei_central,2017-06-29,33.4,23.5,0.0,5.25,22.83,9.8,64,6.2
hebei_central,2017-06-30,34.5,23.5,0.1,6.14,25.8,16.9,63,6.8
hebei_central,2017-07-01,36.3,22.9,0.7,6.77,26.97,12.2,54,7.6
hebei_central,2017-07-02,36.9,23.2,0.0,6.81,26.7,11.8,50,7.5
hebei_central,2017-07-03,37.6,23.8,0.0,6.96,27.18,12.6,50,7.8
hebei_central,2017-07-04,34.5,26.2,0.4,5.28,21.9,15.5,61,7.6
hebei_central,2017-07-05,34.0,24.3,2.6,4.79,19.76,15.6,69,6.9
hebei_central,2017-07-06,26.1,23.7,13.8,0.98,4.06,10.9,92,5.9
hebei_central,2017-07-07,35.3,21.5,0.0,7.25,27.63,24.1,65,12.7
hebei_central,2017-07-08,37.2,22.6,0.0,6.45,27.93,10.1,61,6.0
hebei_central,2017-07-09,37.2,24.7,0.6,6.04,26.78,7.6,68,4.9
hebei_central,2017-07-10,37.9,24.5,0.0,7.19,28.38,13.4,48,7.7
hebei_central,2017-07-11,40.1,23.3,0.0,7.53,27.07,15.4,45,8.8
hebei_central,2017-07-12,40.1,25.2,0.0,7.56,24.24,19.9,46,11.0
hebei_central,2017-07-13,40.2,27.3,0.0,7.02,23.49,17.3,53,9.7
hebei_central,2017-07-14,37.0,26.7,4.5,5.45,19.83,14.7,61,8.1
hebei_central,2017-07-15,31.9,25.1,5.1,3.43,12.99,16.7,77,12.2
hebei_central,2017-07-16,33.8,24.6,1.2,4.31,17.86,12.6,73,8.8
hebei_central,2017-07-17,34.3,26.0,0.9,4.46,18.66,8.1,67,5.5
hebei_central,2017-07-18,33.8,25.9,7.6,3.9,16.28,15.5,72,6.4
hebei_central,2017-07-19,36.7,25.4,0.0,5.43,22.5,10.0,69,5.6
hebei_central,2017-07-20,38.0,27.5,0.0,5.28,19.94,13.2,67,7.5
hebei_central,2017-07-21,31.3,22.1,20.2,1.46,5.13,17.6,85,11.1
hebei_central,2017-07-22,29.4,22.1,1.2,3.21,13.77,10.5,77,7.3
hebei_central,2017-07-23,31.9,24.1,1.2,3.14,13.45,11.4,77,4.5
hebei_central,2017-07-24,30.9,24.8,3.7,2.81,11.7,12.3,84,7.4
hebei_central,2017-07-25,30.0,23.2,8.0,2.77,10.96,12.0,74,6.9
hebei_central,2017-07-26,25.0,20.6,2.7,1.69,6.13,16.5,79,8.2
hebei_central,2017-07-27,23.8,19.7,1.4,1.19,4.89,7.9,85,2.9
hebei_central,2017-07-28,25.1,22.1,4.7,1.39,4.13,13.0,82,8.8
hebei_central,2017-07-29,27.2,19.9,5.1,4.05,19.53,10.5,75,7.0
hebei_central,2017-07-30,29.6,17.8,0.0,4.63,23.26,8.4,80,5.8
hebei_central,2017-07-31,31.7,20.2,0.0,4.81,22.71,8.3,75,5.2
hebei_central,2017-08-01,30.9,23.1,1.3,3.52,15.75,8.4,79,6.0
hebei_central,2017-08-02,29.3,24.5,8.6,2.15,9.59,14.0,88,8.0
hebei_central,2017-08-03,35.1,23.8,0.0,5.23,22.98,12.2,75,5.7
hebei_central,2017-08-04,36.7,24.5,0.0,5.15,22.23,8.0,66,5.2
hebei_central,2017-08-05,35.4,25.3,0.0,4.83,20.19,11.3,69,6.2
hebei_central,2017-08-06,35.6,24.6,0.0,5.52,22.21,11.3,61,7.2
hebei_central,2017-08-07,34.9,24.4,0.0,4.79,17.52,10.5,54,7.6
hebei_central,2017-08-08,36.0,25.2,2.3,5.68,21.33,14.8,54,8.5
hebei_central,2017-08-09,32.8,24.4,0.1,5.04,21.32,15.0,61,7.0
hebei_central,2017-08-10,35.6,22.5,0.0,5.89,22.52,17.6,60,9.1
hebei_central,2017-08-11,35.8,24.2,0.0,5.11,21.29,13.7,69,6.8
hebei_central,2017-08-12,32.2,22.6,12.0,3.19,14.05,18.4,82,8.9
hebei_central,2017-08-13,29.8,22.7,9.6,3.44,16.49,10.9,83,7.0
hebei_central,2017-08-14,31.1,23.1,0.5,4.08,19.29,9.5,77,6.6
hebei_central,2017-08-15,31.5,22.6,0.0,3.69,16.29,13.2,77,7.1
hebei_central,2017-08-16,33.3,22.8,1.2,4.85,21.1,19.5,73,7.0
hebei_central,2017-08-17,27.6,22.5,8.6,1.68,6.81,14.1,85,8.0
hebei_central,2017-08-18,26.2,22.5,21.8,1.31,5.37,13.0,89,6.3
hebei_central,2017-08-19,27.5,22.1,4.6,1.96,8.97,12.4,88,8.0
hebei_central,2017-08-20,29.7,21.9,1.2,3.43,16.29,8.0,81,5.7
hebei_central,2017-08-21,32.2,23.0,0.0,4.39,20.35,12.5,79,5.6
hebei_central,2017-08-22,30.2,25.1,1.3,2.21,8.75,13.2,83,5.5
hebei_central,2017-08-23,33.1,24.5,4.4,4.68,20.66,15.5,76,7.8
