site_id,date,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,wind_speed_10m_mean
beijing_plain,2011-09-24,27.6,13.1,0.0,4.04,19.45,10.6,58,5.9
beijing_plain,2011-09-25,28.3,14.3,0.0,4.15,18.89,14.8,62,7.7
beijing_plain,2011-09-26,27.5,14.8,0.0,4.37,18.66,15.6,54,9.1
beijing_plain,2011-09-27,26.4,12.3,0.0,4.0,18.23,13.0,54,7.4
beijing_plain,2011-09-28,26.1,15.7,0.0,2.61,11.46,11.2,66,5.7
beijing_plain,2011-09-29,23.9,13.9,0.0,4.77,18.3,19.6,39,12.0
beijing_plain,2011-09-30,19.3,11.6,0.0,4.42,18.39,17.7,30,11.2
beijing_plain,2011-10-01,21.4,8.1,0.0,3.85,18.62,13.8,36,7.2
beijing_plain,2011-10-02,19.5,9.6,0.0,4.26,18.44,14.8,27,9.9
beijing_plain,2011-10-03,21.3,6.0,0.0,3.71,18.38,9.6,38,7.1
beijing_plain,2011-10-04,22.3,9.9,0.0,3.24,16.21,11.6,53,6.4
beijing_plain,2011-10-05,26.6,12.0,0.3,4.0,17.28,15.7,55,8.5
beijing_plain,2011-10-06,23.1,10.7,0.0,4.11,17.62,10.9,30,7.9
beijing_plain,2011-10-07,23.9,8.7,0.0,3.39,16.8,10.8,59,7.2
beijing_plain,2011-10-08,25.3,11.6,0.0,3.03,14.8,14.7,68,7.3
beijing_plain,2011-10-09,26.1,15.6,0.2,2.86,14.53,12.3,68,5.6
beijing_plain,2011-10-10,20.9,13.9,0.1,1.47,4.19,9.7,61,6.6
beijing_plain,2011-10-11,23.6,11.5,0.0,2.59,13.47,7.6,64,4.7
beijing_plain,2011-10-12,22.7,13.4,0.7,1.97,9.1,11.5,71,6.3
beijing_plain,2011-10-13,21.6,12.9,11.2,2.15,11.07,9.4,76,6.5
beijing_plain,2011-10-14,19.7,9.7,0.0,3.21,15.15,16.8,49,9.2
beijing_plain,2011-10-15,20.1,9.3,0.0,3.94,13.55,24.2,40,15.6
beijing_plain,2011-10-16,21.8,9.4,0.0,3.84,15.36,20.7,40,11.2
beijing_plain,2011-10-17,19.1,6.6,0.0,2.98,14.75,10.5,47,8.0
beijing_plain,2011-10-18,20.3,6.0,0.0,2.42,14.81,7.1,71,5.5
beijing_plain,2011-10-19,21.8,8.6,0.0,2.33,13.47,10.6,77,5.9
beijing_plain,2011-10-20,21.4,10.7,0.0,2.04,11.41,8.0,72,4.2
beijing_plain,2011-10-21,21.5,8.3,0.0,2.33,13.53,8.1,74,5.4
beijing_plain,2011-10-22,22.1,8.4,0.0,2.25,11.44,11.3,71,5.7
beijing_plain,2011-10-23,16.6,9.0,0.9,1.7,3.36,29.6,66,15.3
beijing_plain,2011-10-24,15.2,5.0,0.0,3.33,14.41,18.6,29,11.9
beijing_plain,2011-10-25,15.1,0.4,0.0,2.62,14.25,11.7,40,7.2
beijing_plain,2011-10-26,14.2,6.3,0.0,1.68,7.59,10.2,53,6.9
beijing_plain,2011-10-27,17.6,4.7,0.0,2.06,13.0,9.5,64,5.0
beijing_plain,2011-10-28,17.8,2.8,0.0,1.95,12.01,8.0,68,5.6
beijing_plain,2011-10-29,18.6,5.4,0.0,2.16,12.78,13.6,70,6.0
beijing_plain,2011-10-30,17.9,6.3,0.0,1.98,11.82,13.7,73,7.0
beijing_plain,2011-10-31,17.6,10.4,0.0,1.1,3.93,18.2,77,8.3
beijing_plain,2011-11-01,18.2,12.5,0.7,1.31,6.61,11.2,77,6.7
beijing_plain,2011-11-02,16.6,9.4,0.0,1.68,5.99,12.4,56,8.1
beijing_plain,2011-11-03,17.3,10.7,0.0,1.63,7.39,7.1,56,5.1
beijing_plain,2011-11-04,16.8,10.1,0.7,1.04,5.84,8.7,79,4.1
beijing_plain,2011-11-05,13.3,10.4,0.3,1.41,1.89,15.8,54,8.5
beijing_plain,2011-11-06,13.8,7.2,0.0,1.34,6.89,8.0,51,3.7
beijing_plain,2011-11-07,15.5,5.6,0.0,1.69,9.7,8.1,60,5.5
beijing_plain,2011-11-08,15.4,5.7,0.0,1.49,5.9,10.4,55,6.7
beijing_plain,2011-11-09,14.4,1.8,0.0,1.82,11.46,9.4,59,6.8
beijing_plain,2011-11-10,14.7,-0.4,0.0,1.81,11.3,9.1,54,5.1
beijing_plain,2011-11-11,14.8,2.1,0.0,1.67,10.1,10.5,63,6.1
beijing_plain,2011-11-12,16.2,4.3,0.0,2.27,11.13,11.8,46,8.1
beijing_plain,2011-11-13,10.0,2.6,0.0,2.53,11.13,17.4,27,10.7
beijing_plain,2011-11-14,11.3,-2.1,0.0,1.65,10.54,9.2,47,5.8
beijing_plain,2011-11-15,12.2,-0.9,0.0,1.18,9.25,7.8,78,6.8
beijing_plain,2011-11-16,13.5,0.0,0.8,1.23,8.06,11.7,79,7.1
beijing_plain,2011-11-17,9.7,6.3,9.8,0.38,1.33,12.0,88,9.1
beijing_plain,2011-11-18,14.0,5.3,0.6,1.13,6.0,13.0,77,9.0
beijing_plain,2011-11-19,7.7,-2.5,0.9,1.88,10.42,20.5,47,11.7
beijing_plain,2011-11-20,7.0,-5.0,0.0,1.47,10.14,10.6,44,7.1
beijing_plain,2011-11-21,8.3,-4.7,0.0,1.18,9.72,8.8,64,5.3
beijing_plain,2011-11-22,11.7,-0.2,0.0,2.09,9.45,26.6,58,11.9
beijing_plain,2011-11-23,4.8,-2.7,0.0,1.9,10.12,21.1,31,12.0
beijing_plain,2011-11-24,3.5,-4.4,0.0,0.92,5.58,9.4,48,6.0
beijing_plain,2011-11-25,5.9,-5.0,0.0,1.01,9.12,7.2,64,5.4
beijing_plain,2011-11-26,6.5,-3.7,0.2,0.75,6.65,6.7,69,4.1
beijing_plain,2011-11-27,10.4,-3.3,0.0,1.17,8.9,9.5,68,5.3
beijing_plain,2011-11-28,10.3,-1.7,0.0,1.56,9.16,16.8,61,9.5
beijing_plain,2011-11-29,4.2,-2.8,0.0,0.97,5.97,7.8,41,4.7
beijing_plain,2011-11-30,4.2,-4.2,0.0,1.1,9.46,8.4,47,4.6
beijing_plain,2011-12-01,4.1,-6.2,0.0,0.92,9.07,9.7,66,5.2
beijing_plain,2011-12-02,2.1,-3.7,0.0,0.56,5.79,6.6,73,2.4
beijing_plain,2011-12-03,4.2,-4.8,0.0,1.13,9.25,9.6,57,7.1
beijing_plain,2011-12-04,4.4,-3.6,0.0,0.83,8.54,6.4,71,3.4
beijing_plain,2011-12-05,1.8,-2.4,0.0,0.43,3.29,5.9,82,4.7
beijing_plain,2011-12-06,5.0,-3.2,0.0,0.81,8.08,6.2,84,3.9
beijing_plain,2011-12-07,5.7,-2.8,0.0,1.46,8.12,20.9,60,11.6
beijing_plain,2011-12-08,0.1,-5.7,0.0,1.75,9.09,19.2,26,16.2
beijing_plain,2011-12-09,0.8,-7.2,0.0,1.33,9.03,11.9,31,9.3
beijing_plain,2011-12-10,4.4,-6.9,0.0,1.48,8.9,14.6,33,9.6
beijing_plain,2011-12-11,7.8,-5.3,0.0,1.12,8.73,9.9,53,5.7
beijing_plain,2011-12-12,5.9,-4.3,0.0,1.11,8.71,10.6,63,8.2
beijing_plain,2011-12-13,4.6,-3.8,0.0,0.73,7.6,13.3,85,4.4
beijing_plain,2011-12-14,1.5,-5.2,0.0,1.87,8.97,23.2,28,17.3
beijing_plain,2011-12-15,1.1,-7.7,0.0,1.65,8.74,21.2,24,13.4
beijing_plain,2011-12-16,-1.8,-8.4,0.0,1.29,9.09,14.7,22,9.0
beijing_plain,2011-12-17,1.3,-9.6,0.0,1.04,8.87,9.2,33,5.2
beijing_plain,2011-12-18,1.3,-7.3,0.0,1.18,8.92,10.0,31,6.7
beijing_plain,2011-12-19,2.2,-6.5,0.0,1.12,8.71,8.8,30,5.4
beijing_plain,2011-12-20,3.2,-6.8,0.0,1.08,8.76,9.0,38,5.1
beijing_plain,2011-12-21,2.9,-6.6,0.0,1.51,8.89,22.0,35,11.3
beijing_plain,2011-12-22,2.1,-6.2,0.0,1.37,8.83,11.8,32,8.4
beijing_plain,2011-12-23,3.8,-6.6,0.0,1.31,8.51,16.8,40,8.8
beijing_plain,2011-12-24,3.4,-6.4,0.0,1.19,8.57,9.2,39,6.8
beijing_plain,2011-12-25,3.1,-6.4,0.0,1.01,8.8,8.3,46,5.2
beijing_plain,2011-12-26,2.5,-7.2,0.0,0.87,8.51,9.1,61,5.6
beijing_plain,2011-12-27,3.2,-6.8,0.0,0.8,8.5,6.9,68,4.5
beijing_plain,2011-12-28,4.6,-6.7,0.0,1.01,8.84,10.5,63,7.3
beijing_plain,2011-12-29,-2.2,-5.6,0.0,0.69,4.01,8.2,47,6.2
beijing_plain,2011-12-30,0.5,-5.8,0.0,0.56,5.54,9.3,70,5.2
beijing_plain,2011-12-31,3.8,-6.7,0.0,1.07,8.99,9.2,58,6.6
beijing_plain,2012-01-01,1.5,-6.3,0.0,1.27,8.59,15.1,39,9.4
beijing_plain,2012-01-02,2.2,-5.3,0.0,1.32,8.96,22.5,48,10.3
beijing_plain,2012-01-03,0.8,-6.8,0.0,1.7,9.1,27.9,26,15.6
beijing_plain,2012-01-04,-0.4,-8.4,0.0,1.3,9.55,10.9,28,8.4
beijing_plain,2012-01-05,1.2,-8.8,0.0,1.05,9.48,10.4,31,4.4
beijing_plain,2012-01-06,-1.5,-7.3,0.0,0.9,5.96,12.1,42,7.4
beijing_plain,2012-01-07,0.2,-5.6,0.0,0.62,6.49,6.4,68,4.9
beijing_plain,2012-01-08,1.4,-7.6,0.0,0.87,9.51,7.9,70,5.1
beijing_plain,2012-01-09,2.7,-8.9,0.0,0.94,9.71,10.6,64,5.4
beijing_plain,2012-01-10,3.7,-9.4,0.0,1.46,9.87,20.1,46,9.9
beijing_plain,2012-01-11,-0.7,-9.6,0.0,1.36,10.12,16.1,33,10.4
beijing_plain,2012-01-12,3.2,-9.7,0.0,1.17,10.18,9.8,40,5.3
beijing_plain,2012-01-13,3.6,-7.6,0.0,1.3,10.07,9.4,41,6.9
beijing_plain,2012-01-14,3.9,-7.2,0.0,1.28,9.96,8.9,42,7.0
beijing_plain,2012-01-15,3.3,-6.2,0.0,0.92,8.72,6.4,55,4.7
beijing_plain,2012-01-16,2.1,-7.4,0.0,0.59,5.79,7.1,77,5.0
beijing_plain,2012-01-17,3.8,-5.9,0.0,0.84,8.43,9.1,77,4.9
beijing_plain,2012-01-18,1.4,-5.4,0.0,0.59,5.85,7.4,82,5.4
beijing_plain,2012-01-19,2.2,-4.4,0.0,0.49,4.19,6.4,80,3.7
beijing_plain,2012-01-20,0.2,-6.7,0.0,1.7,9.24,18.2,32,14.8
beijing_plain,2012-01-21,-3.9,-11.3,0.0,1.41,11.27,17.5,19,12.3
beijing_plain,2012-01-22,-3.6,-12.7,0.0,1.26,11.42,12.3,22,8.8
beijing_plain,2012-01-23,-1.0,-13.6,0.0,1.23,11.5,9.4,24,5.8
beijing_plain,2012-01-24,-0.4,-9.7,0.0,1.53,11.43,20.5,20,11.3
beijing_plain,2012-01-25,2.1,-12.8,0.0,1.31,11.51,9.7,23,5.2
beijing_plain,2012-01-26,2.6,-9.9,0.0,1.42,11.5,10.9,29,6.6
beijing_plain,2012-01-27,0.8,-7.0,0.0,1.59,11.81,13.8,30,9.8
beijing_plain,2012-01-28,-0.3,-7.4,0.0,0.73,6.2,10.0,64,7.3
beijing_plain,2012-01-29,-0.6,-9.7,0.0,1.1,10.54,8.9,46,7.0
beijing_plain,2012-01-30,-1.9,-8.1,0.4,0.57,5.8,8.9,70,6.4
beijing_plain,2012-01-31,-0.0,-7.9,0.0,1.53,12.21,21.3,40,13.1
beijing_plain,2012-02-01,-2.9,-12.3,0.0,1.47,12.74,16.7,17,11.2
beijing_plain,2012-02-02,-1.7,-11.9,0.0,1.45,12.92,11.6,21,9.1
beijing_plain,2012-02-03,3.0,-11.5,0.0,1.44,12.71,10.1,22,4.7
beijing_plain,2012-02-04,1.5,-8.9,0.0,1.76,12.62,12.1,19,8.7
beijing_plain,2012-02-05,4.2,-5.4,0.0,1.49,12.66,10.5,42,5.7
beijing_plain,2012-02-06,-2.1,-8.7,0.0,1.92,13.54,31.4,24,19.7
beijing_plain,2012-02-07,-1.1,-11.3,0.0,1.77,13.62,21.7,16,13.6
beijing_plain,2012-02-08,2.1,-10.0,0.0,1.82,13.64,17.0,19,10.7
beijing_plain,2012-02-09,3.8,-8.8,0.0,1.79,12.07,13.7,25,8.6
beijing_plain,2012-02-10,2.8,-7.4,0.0,2.08,13.94,16.2,21,10.3
beijing_plain,2012-02-11,5.1,-6.5,0.0,1.97,14.15,14.8,26,8.3
beijing_plain,2012-02-12,3.5,-6.5,0.0,1.27,11.07,10.0,58,7.2
beijing_plain,2012-02-13,6.6,-6.2,0.0,1.56,13.61,12.4,59,6.1
beijing_plain,2012-02-14,4.9,-6.5,0.0,2.01,14.17,22.7,37,11.4
beijing_plain,2012-02-15,3.6,-7.7,0.0,1.6,13.58,13.9,51,7.4
beijing_plain,2012-02-16,3.4,-5.3,0.0,2.3,14.31,23.6,17,13.8
beijing_plain,2012-02-17,1.0,-6.1,0.0,2.06,15.17,21.9,18,13.9
beijing_plain,2012-02-18,3.4,-8.0,0.0,2.0,15.44,11.6,20,8.6
beijing_plain,2012-02-19,6.8,-7.2,0.0,2.2,15.56,11.4,25,7.4
beijing_plain,2012-02-20,8.4,-6.1,0.0,2.12,15.48,12.6,36,7.4
beijing_plain,2012-02-21,6.5,-4.8,0.0,1.86,15.13,12.1,53,8.7
beijing_plain,2012-02-22,6.5,-4.1,0.0,1.56,12.23,18.7,69,7.3
beijing_plain,2012-02-23,5.3,-3.4,0.0,2.48,16.08,17.9,30,12.4
beijing_plain,2012-02-24,4.8,-4.5,0.0,1.5,11.39,15.5,46,5.9
beijing_plain,2012-02-25,3.9,-4.0,0.0,2.42,15.87,20.9,25,12.7
beijing_plain,2012-02-26,5.5,-5.9,0.0,2.13,16.05,9.3,32,6.5
beijing_plain,2012-02-27,7.8,-6.3,0.0,2.16,16.46,13.9,47,8.5
beijing_plain,2012-02-28,8.9,-3.5,0.0,2.26,16.15,17.2,50,9.9
beijing_plain,2012-02-29,10.6,-4.3,0.0,2.06,16.38,9.4,61,5.4
beijing_plain,2012-03-01,6.4,-3.7,0.1,1.05,6.97,12.6,75,7.3
beijing_plain,2012-03-02,5.7,-1.7,0.0,1.61,12.51,10.5,63,7.5
beijing_plain,2012-03-03,4.4,-3.3,0.0,1.48,11.69,10.9,54,7.2
beijing_plain,2012-03-04,6.5,-3.6,0.0,1.92,16.61,6.8,48,4.5
beijing_plain,2012-03-05,6.7,-4.9,0.0,1.57,12.92,15.4,58,4.9
beijing_plain,2012-03-06,10.3,-0.3,0.0,3.15,18.5,19.5,28,13.4
beijing_plain,2012-03-07,10.4,-3.2,0.0,3.31,18.42,20.6,29,13.4
beijing_plain,2012-03-08,4.7,-3.2,0.0,2.72,16.77,21.4,22,13.6
beijing_plain,2012-03-09,6.0,-6.2,0.0,2.29,18.66,14.0,46,9.1
beijing_plain,2012-03-10,7.4,-4.3,0.0,2.87,19.16,28.9,34,16.1
beijing_plain,2012-03-11,5.5,-6.1,0.0,2.8,19.81,16.6,20,11.8
beijing_plain,2012-03-12,8.8,-5.0,0.0,2.67,19.67,12.0,34,6.6
beijing_plain,2012-03-13,14.3,-3.1,0.0,2.98,19.07,13.3,41,7.3
beijing_plain,2012-03-14,12.1,-1.3,0.0,3.53,19.81,15.8,27,10.6
beijing_plain,2012-03-15,11.6,-5.1,0.2,2.27,16.5,11.2,60,7.2
beijing_plain,2012-03-16,14.7,2.8,0.1,2.59,18.22,12.0,72,7.0
beijing_plain,2012-03-17,15.8,-0.2,3.2,2.26,15.75,15.0,79,9.2
beijing_plain,2012-03-18,6.3,-0.4,5.0,2.05,17.29,10.0,60,7.5
beijing_plain,2012-03-19,8.3,-0.6,0.0,2.02,14.73,11.5,53,7.8
beijing_plain,2012-03-20,11.3,-2.4,0.0,2.75,19.95,13.0,58,6.3
beijing_plain,2012-03-21,14.4,-0.3,0.0,3.0,18.64,20.1,56,12.4
beijing_plain,2012-03-22,11.8,2.5,0.0,2.4,12.71,14.8,52,8.9
beijing_plain,2012-03-23,12.8,1.9,1.4,3.6,19.37,42.4,42,18.1
beijing_plain,2012-03-24,15.4,-3.1,0.0,3.81,20.4,28.5,31,12.5
beijing_plain,2012-03-25,14.0,-2.7,0.0,3.52,21.33,16.1,36,8.1
beijing_plain,2012-03-26,17.9,0.7,0.0,3.5,21.07,11.3,45,6.2
beijing_plain,2012-03-27,22.5,0.5,0.0,4.21,21.69,13.6,46,7.7
beijing_plain,2012-03-28,20.9,3.4,0.0,4.39,21.2,17.8,38,10.5
beijing_plain,2012-03-29,22.8,6.5,1.0,5.12,20.75,23.3,36,11.6
beijing_plain,2012-03-30,13.1,5.8,0.0,4.84,21.49,32.1,18,19.5
beijing_plain,2012-03-31,14.3,1.8,0.0,4.13,22.37,17.9,21,10.0
beijing_plain,2012-04-01,13.1,0.3,0.0,3.51,19.82,18.0,39,13.3
beijing_plain,2012-04-02,12.2,2.8,0.8,2.12,8.92,14.8,50,11.2
beijing_plain,2012-04-03,19.9,0.7,0.0,4.92,22.55,23.2,22,13.2
beijing_plain,2012-04-04,19.2,2.3,0.0,4.95,22.87,19.7,23,12.3
beijing_plain,2012-04-05,18.4,0.6,0.0,4.76,22.04,30.1,25,11.8
beijing_plain,2012-04-06,21.8,2.4,0.0,4.59,20.66,19.0,31,10.4
beijing_plain,2012-04-07,22.9,0.3,0.0,4.74,22.91,19.2,32,9.2
beijing_plain,2012-04-08,24.1,10.3,0.0,6.0,23.38,15.9,17,12.1
beijing_plain,2012-04-09,27.8,7.9,0.0,6.31,21.7,23.1,24,13.1
beijing_plain,2012-04-10,22.9,15.2,0.0,5.04,18.35,29.2,42,16.6
beijing_plain,2012-04-11,19.9,9.9,0.0,5.67,23.4,24.5,22,15.1
beijing_plain,2012-04-12,24.2,8.1,0.0,5.43,23.36,13.7,23,9.6
beijing_plain,2012-04-13,26.9,9.1,0.0,5.67,22.78,15.3,25,8.7
beijing_plain,2012-04-14,29.5,9.2,0.0,7.1,23.71,21.6,19,12.6
beijing_plain,2012-04-15,24.7,10.0,0.0,5.28,18.46,19.8,29,11.6
beijing_plain,2012-04-16,21.4,5.1,0.0,5.19,24.04,19.2,31,9.0
beijing_plain,2012-04-17,27.6,11.4,0.0,6.93,23.05,25.7,35,18.5
beijing_plain,2012-04-18,27.1,14.9,2.3,4.75,19.21,19.3,54,11.2
beijing_plain,2012-04-19,25.8,12.4,3.9,3.4,17.41,12.4,73,8.6
beijing_plain,2012-04-20,20.7,12.5,5.9,1.97,9.23,15.6,82,9.1
beijing_plain,2012-04-21,17.1,10.8,1.8,2.0,10.99,11.3,75,5.9
beijing_plain,2012-04-22,24.9,10.6,0.0,4.3,22.51,12.7,64,7.5
beijing_plain,2012-04-23,28.7,13.9,0.2,4.2,19.66,10.2,61,8.0
beijing_plain,2012-04-24,17.8,13.5,18.5,1.04,3.55,25.8,83,13.2
beijing_plain,2012-04-25,20.6,8.3,0.0,6.26,24.12,27.3,23,18.2
beijing_plain,2012-04-26,23.6,5.7,0.0,4.73,22.22,13.8,38,8.8
beijing_plain,2012-04-27,23.7,7.9,0.0,6.24,25.57,24.8,35,13.4
beijing_plain,2012-04-28,20.5,10.0,0.0,5.49,24.1,18.5,20,10.0
beijing_plain,2012-04-29,23.1,5.6,0.0,4.92,24.97,12.2,43,8.2
beijing_plain,2012-04-30,25.2,10.4,0.0,4.03,20.78,13.7,69,7.1
beijing_plain,2012-05-01,26.8,13.0,0.0,3.91,17.04,14.8,65,8.8
beijing_plain,2012-05-02,31.4,13.6,0.0,5.73,25.2,12.3,47,7.3
beijing_plain,2012-05-03,33.5,13.0,0.0,6.14,25.14,14.8,37,7.0
beijing_plain,2012-05-04,35.2,16.3,0.7,6.73,24.72,17.1,38,9.1
beijing_plain,2012-05-05,31.0,16.5,0.0,7.24,26.28,18.9,25,11.5
beijing_plain,2012-05-06,32.6,15.7,0.0,7.34,25.64,17.1,28,11.8
beijing_plain,2012-05-07,30.8,16.3,0.0,6.8,24.04,16.0,28,11.4
beijing_plain,2012-05-08,32.4,14.4,0.0,6.22,26.11,13.1,26,6.4
beijing_plain,2012-05-09,31.2,14.0,0.0,6.3,21.18,21.3,35,11.0
beijing_plain,2012-05-10,34.1,17.3,2.0,6.05,24.36,11.9,46,7.6
beijing_plain,2012-05-11,25.0,18.7,8.0,3.11,10.59,13.6,61,9.7
beijing_plain,2012-05-12,24.5,15.3,5.0,3.27,13.83,14.1,62,7.2
beijing_plain,2012-05-13,27.0,12.6,0.5,5.21,22.34,24.4,60,14.4
beijing_plain,2012-05-14,26.1,10.8,0.0,6.15,24.62,17.7,40,11.4
beijing_plain,2012-05-15,26.1,12.1,0.0,6.24,22.17,21.8,21,11.7
beijing_plain,2012-05-16,27.1,11.2,0.0,7.23,26.06,26.6,25,16.4
beijing_plain,2012-05-17,29.9,14.6,0.0,7.17,26.62,19.1,28,11.8
beijing_plain,2012-05-18,33.7,13.9,0.0,7.09,26.43,21.8,39,11.0
beijing_plain,2012-05-19,33.9,19.4,1.5,6.13,22.5,16.2,44,9.0
beijing_plain,2012-05-20,30.8,18.2,0.5,5.05,20.06,17.6,54,10.8
beijing_plain,2012-05-21,29.5,16.3,0.6,5.31,20.17,18.4,49,9.8
beijing_plain,2012-05-22,28.6,21.1,0.0,5.14,15.66,14.5,44,11.4
beijing_plain,2012-05-23,28.5,17.8,0.0,6.73,26.22,15.5,22,9.1
beijing_plain,2012-05-24,29.1,17.6,0.0,7.58,27.46,23.5,17,11.7
beijing_plain,2012-05-25,28.8,14.7,0.0,5.38,20.42,15.1,22,6.8
beijing_plain,2012-05-26,34.6,13.9,0.0,7.67,27.43,20.3,33,10.2
beijing_plain,2012-05-27,35.5,19.9,0.0,7.52,27.22,19.8,28,9.6
beijing_plain,2012-05-28,35.7,17.3,0.0,7.76,27.08,22.4,43,11.4
beijing_plain,2012-05-29,28.6,18.7,0.3,4.98,10.07,18.6,43,14.5
beijing_plain,2012-05-30,28.0,16.0,0.0,7.29,27.69,21.5,31,13.7
beijing_plain,2012-05-31,29.9,12.7,0.5,6.16,23.9,20.7,38,9.5
beijing_plain,2012-06-01,24.9,14.7,5.1,3.58,15.78,14.9,66,9.7
beijing_plain,2012-06-02,30.3,15.6,0.0,6.03,26.27,16.1,57,7.8
beijing_plain,2012-06-03,27.0,19.6,13.2,2.36,9.65,12.8,76,6.4
beijing_plain,2012-06-04,32.9,16.8,0.0,5.79,24.75,12.6,62,8.1
beijing_plain,2012-06-05,33.7,18.0,0.0,6.71,26.89,13.0,46,9.1
beijing_plain,2012-06-06,33.5,20.4,0.0,4.96,17.92,15.4,51,7.3
beijing_plain,2012-06-07,33.3,20.5,0.0,5.77,24.18,12.6,53,6.1
beijing_plain,2012-06-08,34.3,20.8,0.0,6.42,25.93,14.2,50,7.0
beijing_plain,2012-06-09,36.6,21.0,1.9,6.9,24.54,22.3,48,9.7
beijing_plain,2012-06-10,30.6,18.1,0.6,6.56,21.91,22.5,30,12.2
beijing_plain,2012-06-11,32.7,17.0,0.0,6.78,24.43,15.3,26,9.3
beijing_plain,2012-06-12,31.7,16.2,0.0,6.55,22.58,16.9,30,10.1
beijing_plain,2012-06-13,30.3,18.4,6.9,5.23,18.49,27.7,55,14.3
beijing_plain,2012-06-14,28.1,18.9,0.8,5.43,21.26,17.5,52,12.0
beijing_plain,2012-06-15,29.2,17.8,0.0,5.59,19.03,21.3,43,12.5
beijing_plain,2012-06-16,35.3,16.7,0.0,6.73,27.16,9.4,36,6.9
beijing_plain,2012-06-17,39.6,22.4,0.0,9.65,27.18,21.0,24,14.0
beijing_plain,2012-06-18,38.3,25.4,0.1,8.06,25.68,20.5,35,11.7
beijing_plain,2012-06-19,35.7,21.3,0.0,6.41,26.07,14.6,54,9.5
beijing_plain,2012-06-20,34.6,21.7,0.0,5.99,23.91,11.3,51,8.0
beijing_plain,2012-06-21,35.5,22.1,0.5,6.32,25.02,18.0,53,8.7
beijing_plain,2012-06-22,33.6,21.7,3.9,4.91,19.93,13.8,68,10.6
beijing_plain,2012-06-23,32.1,21.1,9.8,4.0,17.38,11.5,76,8.7
beijing_plain,2012-06-24,29.5,22.0,8.5,2.53,10.59,13.1,83,8.0
beijing_plain,2012-06-25,28.7,20.6,2.2,3.71,16.6,11.9,73,8.2
beijing_plain,2012-06-26,27.7,21.0,4.7,3.04,13.58,10.2,78,8.0
beijing_plain,2012-06-27,29.6,19.8,0.2,5.12,21.9,15.9,64,9.9
beijing_plain,2012-06-28,24.9,20.4,6.1,1.83,7.47,9.7,79,6.3
beijing_plain,2012-06-29,25.4,20.9,12.8,1.53,6.63,6.9,87,5.2
beijing_plain,2012-06-30,33.2,19.2,0.0,5.91,26.25,14.2,69,6.7
beijing_plain,2012-07-01,35.9,22.6,0.0,6.4,26.01,16.4,66,12.2
beijing_plain,2012-07-02,35.3,23.0,0.0,7.44,27.98,14.2,41,10.0
beijing_plain,2012-07-03,35.9,22.0,0.1,6.47,26.37,10.7,45,6.0
beijing_plain,2012-07-04,31.9,23.4,7.1,4.88,17.64,16.2,63,11.3
beijing_plain,2012-07-05,29.3,21.9,1.9,3.31,14.35,9.4,76,7.2
beijing_plain,2012-07-06,29.1,22.3,5.7,2.28,9.29,10.6,82,7.1
beijing_plain,2012-07-07,32.3,23.0,0.1,3.72,14.71,12.1,73,6.9
beijing_plain,2012-07-08,30.8,23.4,0.0,3.31,13.22,13.8,76,8.7
beijing_plain,2012-07-09,25.7,23.6,10.6,1.42,5.4,15.4,88,10.3
beijing_plain,2012-07-10,33.1,23.1,0.6,4.13,18.27,10.7,74,5.9
beijing_plain,2012-07-11,34.1,22.6,0.3,5.28,23.37,11.2,71,6.4
beijing_plain,2012-07-12,32.2,23.0,5.6,5.03,22.62,13.1,68,7.1
beijing_plain,2012-07-13,29.9,23.0,0.0,4.56,17.94,13.0,61,9.2
beijing_plain,2012-07-14,30.8,21.5,0.0,5.23,21.81,12.6,58,8.4
beijing_plain,2012-07-15,33.5,21.1,0.0,5.79,25.23,8.5,54,5.6
beijing_plain,2012-07-16,34.8,20.6,0.0,6.6,26.89,13.0,50,7.1
beijing_plain,2012-07-17,33.6,22.1,0.0,5.96,22.25,14.6,55,10.3
beijing_plain,2012-07-18,33.7,21.8,0.0,5.63,23.11,11.0,59,8.0
beijing_plain,2012-07-19,34.8,23.2,0.0,4.97,18.52,11.7,56,7.1
beijing_plain,2012-07-20,35.9,25.0,0.0,5.7,21.56,12.6,57,7.9
beijing_plain,2012-07-21,29.5,25.6,14.0,2.04,5.82,15.0,75,8.9
beijing_plain,2012-07-22,33.6,23.6,31.5,6.3,25.48,19.9,59,11.7
beijing_plain,2012-07-23,32.0,21.2,0.0,4.84,20.02,10.0,62,7.5
beijing_plain,2012-07-24,32.6,23.6,0.0,4.08,17.09,9.0,67,6.2
beijing_plain,2012-07-25,28.7,24.1,29.8,2.13,9.57,15.2,89,9.2
beijing_plain,2012-07-26,29.9,24.5,2.6,2.29,10.12,12.2,88,7.8
beijing_plain,2012-07-27,29.0,24.8,7.6,1.6,6.82,8.9,90,5.9
beijing_plain,2012-07-28,31.6,23.8,21.1,2.44,10.68,18.2,90,12.3
beijing_plain,2012-07-29,33.6,23.8,0.4,5.3,23.83,10.9,73,6.7
beijing_plain,2012-07-30,29.1,23.7,2.4,3.39,14.15,13.0,73,7.6
beijing_plain,2012-07-31,23.1,20.8,35.1,0.88,2.4,13.8,88,9.7
